brand,model,schematic_key,normalized_sku,display_id,part_name,quantity,notes,source_confidence
TapeTech,PAHC07,PAHC07/schematic_data.json,202022,202022,Repair Clip,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,202028,202028,Threaded Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,202036,202036,Shoulder Screw,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,203010,203010,7 and 10 Inch Crown Spring,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,204002,204002,Blade Holder Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,204005,204005,Blade Clamp Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,206003,206003,Dial Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209006,209006,Skid Cover,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209012,209012,Screw 4-40 X 1/4 Fillister Head 18-8 S.S,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209016,209016,Screw 4-40 X 7/32 Bind Hd.,6,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209017,209017,10-24 Locknut 18-18 S.S.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209030,209030,Wing Nut: 10-24,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209038,209038,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209039,209039,Skid Cover,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209042,209042,#10 Brass Washer,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209046,209046,Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209047,209047,Bearing Nyliner,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209058,209058,6-32 Brass Nut,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,209148,209148,Bearing Nyliner,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,210024F,210024F,"7"" Wiper",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,210031G,210031G,"7"" Bottom Plate",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,210060,210060,Pivot Bearing,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,210071,210071,Spacer Rod,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,210073,210073,Shoulder Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,210096,210096,"Seal, 7""",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,210097,210097,"Seal Plate, 7""",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,212081,212081,Arm (Power Assist),2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,212082,212082,Bushing (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,212084,212084,"Flange, Left (Power Assist)",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,212085,212085,"Flange, Right (Power Assist)",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,212086,212086,Hook (Power Assist),2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,212087,212087,Lock (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,212088,212088,Prawl (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,212089,212089,Spacer (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,212090,212090,Spring (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,213051,213051,"Box Wheel, Side Guide",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,213083,213083,Cog (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,215045G,215045G,"Axle, 7"" Maxx, EasyRoll Wheels",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,219067,219067,"# 310 Buna""O""Ring",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,219081,219081,Screw - 6-32 X 7/16 Flat Head S.S.,5,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,219091,219091,Spring,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,219092,219092,"Screw 4-40 X 1"" Bind Hd 18-8",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,219093,219093,6-32 X 3/4 Fl Hd Slotted Sst,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,219095,219095,Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,240009G,240009G,"7"" Pivot Axle",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,240027G,240027G,"7"" Pressure Plate",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,240050G,240050G,"7"" Power Assist Pivot Retainer,Anodized",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,240125G,240125G,"7"" Side Plate, Left, High Cap, Gold",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,240132G,240132G,"7"" Radius Plate, High Cap, Gold",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,241023G,241023G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,339073,339073,10-24 X 1 1/4 Sl. Fillister Hd.Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,489023,489023,"Flat Washer, #6 S.S.",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,609012,609012,Stopnut 4-40 S.S,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,809006,809006,Washer:#14 Brass,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,889030,889030,"4-40 X 3/16 Fillister Head, 18-8 S.S/",4,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,059012,059012,Screw 6-32 X 3/8 Fil. Hd. S.S.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,059015,059015,Screw 6-32 X 1/4 Fil. Hd. S.S.,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,059016,059016,"Lockwasher, #6 Medium Spring",8,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,059018,059018,Stopnut 6-32 Thin Pat.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,059020,059020,Screw 6-32 X 3/8 Bind Hd.,14,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,059038,059038,Lockwasher 4 Med. Spring,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,059051,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,059102,059102,Screw 4-40 X .225/.235 Fl.Hd.SST.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,059107,059107,Screw 6-32 X 1/4 Fl. Hd. SST.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,179009,179009,5L10-Fk Type 6 Nyliner,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,202007,202007,"Push Rod, Crown Adj.",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,202020,202020,Spring Anchor,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,202021,202021,"Nut, Special",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,202022,202022,Repair Clip,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,202028,202028,Threaded Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,202036,202036,Shoulder Screw,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,203010,203010,7 and 10 Inch Crown Spring,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,206003,206003,Dial Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209006,209006,Skid Cover,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209012,209012,Screw 4-40 X 1/4 Fillister Head 18-8 S.S,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209016,209016,Screw 4-40 X 7/32 Bind Hd.,8,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209017,209017,10-24 Locknut 18-18 S.S.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209030,209030,Wing Nut: 10-24,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209039,209039,Skid Cover,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209042,209042,#10 Brass Washer,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209046,209046,Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209047,209047,Bearing Nyliner,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209058,209058,6-32 Brass Nut,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,209148,209148,Bearing Nyliner,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,210060,210060,Pivot Bearing,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,210073,210073,Shoulder Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,212081,212081,Arm (Power Assist),2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,212082,212082,Bushing (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,212084,212084,"Flange, Left (Power Assist)",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,212085,212085,"Flange, Right (Power Assist)",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,212086,212086,Hook (Power Assist),2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,212087,212087,Lock (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,212088,212088,Prawl (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,212089,212089,Spacer (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,212090,212090,Spring (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,213051,213051,"Box Wheel, Side Guide",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,213083,213083,Cog (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,219067,219067,"# 310 Buna""O""Ring",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,219081,219081,Screw - 6-32 X 7/16 Flat Head S.S.,5,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,219091,219091,Spring,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,219092,219092,"Screw 4-40 X 1"" Bind Hd 18-8",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,219093,219093,6-32 X 3/4 Fl Hd Slotted Sst,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,219095,219095,Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,240023G,240023G,"7"" Side Plate, Right",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,240025G,240025G,"7"" Side Plate, Generic, Left",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,250001,250001,"Blade, S.S. 10""",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,254002,254002,Blade Holder Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,254005,254005,Clamp Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,260024F,260024F,"10"" Wiper",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,260031G,260031G,"10"" Bottom Plate",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,260071,260071,"10"" Spacer Rod",4,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,260096,260096,"Seal, 10""",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,260097,260097,"Seal Plate, 10""",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,265045G,265045G,"Axle, 10"" Maxx, EasyRoll Wheels",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,280009G,280009G,"10"" Pivot Axle",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,280027G,280027G,"10"" Pressure Plate",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,280050G,280050G,"10"" Power Assist Pivot Retainer,Anodized",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,280132G,280132G,"10"" Radius Plate, High Cap, Gold",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,339073,339073,10-24 X 1 1/4 Sl. Fillister Hd.Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,489023,489023,"Flat Washer, #6 S.S.",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,609012,609012,Stopnut 4-40 S.S,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,809006,809006,Washer:#14 Brass,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC10,PAHC10/schematic_data.json,889030,889030,"4-40 X 3/16 Fillister Head, 18-8 S.S/",4,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,059012,059012,Screw 6-32 X 3/8 Fil. Hd. S.S.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,059015,059015,Screw 6-32 X 1/4 Fil. Hd. S.S.,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,059016,059016,"Lockwasher, #6 Medium Spring",8,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,059018,059018,Stopnut 6-32 Thin Pat.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,059020,059020,Screw 6-32 X 3/8 Bind Hd.,16,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,059038,059038,Lockwasher 4 Med. Spring,6,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,059051,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,059107,059107,Screw 6-32 X 1/4 Fl. Hd. SST.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,059161,059161,Screw 4-40 X 3/8 Fil. Hd. S.S,6,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,179009,179009,5L10-Fk Type 6 Nyliner,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,202007,202007,"Push Rod, Crown Adj.",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,202020,202020,Spring Anchor,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,202021,202021,"Nut, Special",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,202022,202022,Repair Clip,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,202028,202028,Threaded Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,202036,202036,Shoulder Screw,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,206003,206003,Dial Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209006,209006,Skid Cover,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209012,209012,Screw 4-40 X 1/4 Fillister Head 18-8 S.S,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209016,209016,Screw 4-40 X 7/32 Bind Hd.,10,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209017,209017,10-24 Locknut 18-8 S.S.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209030,209030,Wing Nut: 10-24,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209039,209039,Skid Cover,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209042,209042,#10 Brass Washer,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209046,209046,Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209047,209047,Bearing Nyliner,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209058,209058,6-32 Brass Nut,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,209148,209148,Bearing Nyliner,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,210060,210060,Pivot Bearing,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,210073,210073,Shoulder Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,212081,212081,Arm (Power Assist),2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,212082,212082,Bushing (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,212084,212084,"Flange, Left (Power Assist)",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,212085,212085,"Flange, Right (Power Assist)",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,212086,212086,Hook (Power Assist),2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,212087,212087,Lock (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,212088,212088,Prawl (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,212089,212089,Spacer (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,212090,212090,Spring (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,213051,213051,"Box Wheel, Side Guide",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,213083,213083,Cog (Power Assist),1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,219067,219067,"# 310 Buna""O""Ring",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,219081,219081,Screw - 6-32 X 7/16 Flat Head S.S.,5,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,219091,219091,Spring,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,219092,219092,"Screw 4-40 X 1"" Bind Hd 18-8",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,219093,219093,6-32 X 3/4 Fl Hd Slotted Sst,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,219095,219095,Washer,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,280023G,280023G,"Side Plate, Right",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,280025G,280025G,"Side Plate, Left",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,300001,300001,"Blade, S.S. 12""",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,303010,303010,12 Inch Crown Spring,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,304002,304002,Blade Holder Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,304005,304005,Clamp Assy.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,310024F,310024F,"12"" Wiper",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,310071,310071,"12"" Spacer Rod",3,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,310096,310096,"Seal, 12""",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,310097,310097,"Seal Plate, 12""",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,315045G,315045G,"Axle, 12"" Maxx, EasyRoll Wheels",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,330009G,330009G,"12"" Pivot Axle",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,330027G,330027G,"12"" Pressure Plate",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,330031G,330031G,"12"" Bottom Plate (Tapetech)",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,330050G,330050G,"12"" Power Assist Pivot Retainer,Anodized",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,330052,330052,4-40 Standoff,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,330132G,330132G,"12"" Radius Plate, High Cap, Gold",1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,339073,339073,10-24 X 1 1/4 Sl. Fillister Hd.Screw,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,489023,489023,"Flat Washer, #6 S.S.",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,509010,509010,Screw: 4-40 X 5/16 Fl. Hd. S.S.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,609012,609012,Stopnut 4-40 S.S,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,809006,809006,Washer:#14 Brass,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC12,PAHC12/schematic_data.json,889030,889030,"4-40 X 3/16 Fillister Head, 18-8 S.S/",6,name_source=frontend; missing_hotspot=true,medium
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,149029,149029,"Washer, Nas620C 1/4 L, Sst",2,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,202028,202028,Threaded Washer,2,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,209017,209017,10-24 Locknut 18-18 S.S.,2,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,209030,209030,Wing Nut: 10-24,2,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,209046,209046,Washer,2,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,210058F,210058F,Latch,1,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,210059,210059,Shoulder Screw,1,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,219064,219064,Spring Washer,1,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,339073,339073,10-24 X 1 1/4 Sl. Fillister Hd.Screw,2,name_source=frontend,high
