Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_dtb_seo_title,meta:_dtb_seo_description
Columbia Tools,3SF,3SF,Columbia 3&#34; Standard Corner Flusher,simple,"<p>Columbia Standard Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p>","Columbia Standard Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt3sf.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 3SF, drywall taping tool, finishing tool, columbia",29,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 3&#34; Standard Corner Flusher | 3SF,Professional drywall taping tool: Columbia 3&#34; Standard Corner Flusher (Part: 3SF). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,3WTDF,3WTDF,Columbia 3&#34; Widetrack Direct Corner Flusher,simple,"<p>Columbia Direct Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p>","Columbia Direct Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground an...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt3wtdf.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 3WTDF, drywall taping tool, finishing tool, columbia",30,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 3&#34; Widetrack Direct Corner Flusher | 3WTDF,Professional drywall taping tool: Columbia 3&#34; Widetrack Direct Corner Flusher (Part: 3WTDF). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,3WTSF,3WTSF,Columbia 3&#34; Standard Corner Flusher,simple,"<p>Columbia Standard Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p>","Columbia Standard Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt3wtsf.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 3WTSF, drywall taping tool, finishing tool, columbia",31,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 3&#34; Standard Corner Flusher | 3WTSF,Professional drywall taping tool: Columbia 3&#34; Standard Corner Flusher (Part: 3WTSF). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,42BBH,42BBH,Columbia 42&#34; 180-Grip Bent Flat Box Handle,simple,"<p>Columbia 42"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous amount of pressure to eliminates the possibility of slippage when dealing with difficult angle situations. As a result, this produces cleaner, quicker and more efficient application of joint compound. A very versatile design that provides the best possible braking at any angle. The bent handle design adds necessary leverage in all situations, and truly excels on butt-joints and headers.&nbsp;</p>","Columbia 42"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous a...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt42bbh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 42BBH, drywall taping tool, finishing tool, columbia",32,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 42&#34; 180-Grip Bent Flat Box Handle | 42BBH,Professional drywall taping tool: Columbia 42&#34; 180-Grip Bent Flat Box Handle (Part: 42BBH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,42BH,42BH,Columbia 42&#34; 180-Grip Flat Box Handle,simple,"<p>The New 42"" Feather Weight 180&ordm; handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous amount of pressure to eliminate the possibility of slippage when dealing with difficult angle situations. As a result, this produces cleaner, quicker and more efficient application of joint compound. A very versatile design that provides the best possible braking at any angle. Extra strong billet aluminum design for years of rugged usage. Less moving parts mean less breakdowns.</p>","The New 42"" Feather Weight 180&ordm; handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremen...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt42bh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 42BH, drywall taping tool, finishing tool, columbia",33,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 42&#34; 180-Grip Flat Box Handle | 42BH,Professional drywall taping tool: Columbia 42&#34; 180-Grip Flat Box Handle (Part: 42BH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,4BBH,4BBH,Columbia 48&#34; 180-Grip Bent Flat Box Handle,simple,"<p>Columbia 48"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous amount of pressure to eliminates the possibility of slippage when dealing with difficult angle situations. As a result, this produces cleaner, quicker and more efficient application of joint compound. A very versatile design that provides the best possible braking at any angle. The bent handle design adds necessary leverage in all situations, and truly excels on butt-joints and headers.&nbsp;</p>","Columbia 48"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous a...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt4bbh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 4BBH, drywall taping tool, finishing tool, columbia",34,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 48&#34; 180-Grip Bent Flat Box Handle | 4BBH,Professional drywall taping tool: Columbia 48&#34; 180-Grip Bent Flat Box Handle (Part: 4BBH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,4BH,4BH,Columbia 48&#34; 180-Grip Flat Box Handle,simple,"<p>The New 48"" Feather Weight 180&ordm; handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous amount of pressure to eliminate the possibility of slippage when dealing with difficult angle situations. As a result, this produces cleaner, quicker and more efficient application of joint compound. A very versatile design that provides the best possible braking at any angle. Extra strong billet aluminum design for years of rugged usage. Less moving parts mean less breakdowns.</p>","The New 48"" Feather Weight 180&ordm; handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremen...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt4bh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 4BH, drywall taping tool, finishing tool, columbia",35,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 48&#34; 180-Grip Flat Box Handle | 4BH,Professional drywall taping tool: Columbia 48&#34; 180-Grip Flat Box Handle (Part: 4BH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,55FBB,55FBB,Columbia 5.5&#34; Fat Boy Flat Box,simple,"<p>Columbia 5.5"" Fat Boy Flat Box</p>","Columbia 5.5"" Fat Boy Flat Box...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt55fbb.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 55FBB, drywall taping tool, finishing tool, columbia",36,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 5.5&#34; Fat Boy Flat Box | 55FBB,Professional drywall taping tool: Columbia 5.5&#34; Fat Boy Flat Box (Part: 55FBB). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,55FFB,55FFB,Columbia 5.5&#34; Flat Finishing Box,simple,<p>Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5&rdquo; specialty box to our 14&rdquo; they are all star performers. Well-built and fine-tuned to offer great flat joints for years. We have been being told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Flat Box we make exceeds your expectations.</p>,Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5&rdquo; specialty box to our 14&rdquo; they are all star perf...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt55ffb.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 55FFB, drywall taping tool, finishing tool, columbia",37,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 5.5&#34; Flat Finishing Box | 55FFB,Professional drywall taping tool: Columbia 5.5&#34; Flat Finishing Box (Part: 55FFB). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,5BBH,5BBH,Columbia 60&#34; 180-Grip Bent Flat Box Handle,simple,"<p>Columbia 60"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous amount of pressure to eliminates the possibility of slippage when dealing with difficult angle situations. As a result, this produces cleaner, quicker and more efficient application of joint compound. A very versatile design that provides the best possible braking at any angle. The bent handle design adds necessary leverage in all situations, and truly excels on butt-joints and headers.&nbsp;</p>","Columbia 60"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous a...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt5bbh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 5BBH, drywall taping tool, finishing tool, columbia",38,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 60&#34; 180-Grip Bent Flat Box Handle | 5BBH,Professional drywall taping tool: Columbia 60&#34; 180-Grip Bent Flat Box Handle (Part: 5BBH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,5BH,5BH,Columbia 60&#34; 180-Grip Flat Box Handle,simple,"<p>The New 60"" Feather Weight 180&ordm; handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous amount of pressure to eliminate the possibility of slippage when dealing with difficult angle situations. As a result, this produces cleaner, quicker and more efficient application of joint compound. A very versatile design that provides the best possible braking at any angle. Extra strong billet aluminum design for years of rugged usage. Less moving parts mean less breakdowns.</p>","The New 60"" Feather Weight 180&ordm; handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremen...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt5bh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 5BH, drywall taping tool, finishing tool, columbia",39,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 60&#34; 180-Grip Flat Box Handle | 5BH,Professional drywall taping tool: Columbia 60&#34; 180-Grip Flat Box Handle (Part: 5BH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,6BBH,6BBH,Columbia 72&#34; 180-Grip Bent Flat Box Handle,simple,"<p>Columbia 72"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous amount of pressure to eliminates the possibility of slippage when dealing with difficult angle situations. As a result, this produces cleaner, quicker and more efficient application of joint compound. A very versatile design that provides the best possible braking at any angle. The bent handle design adds necessary leverage in all situations, and truly excels on butt-joints and headers.&nbsp;</p>","Columbia 72"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180&ordm; angle span. Grips the axle with a tremendous a...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt6bbh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 6BBH, drywall taping tool, finishing tool, columbia",40,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 72&#34; 180-Grip Bent Flat Box Handle | 6BBH,Professional drywall taping tool: Columbia 72&#34; 180-Grip Bent Flat Box Handle (Part: 6BBH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,6BH,6BH,Columbia 72&#34; 180-Grip Featherweight Flat Box Handle,simple,"<p>Columbia 72"" 180-Grip Featherweight Flat Box Handle</p>","Columbia 72"" 180-Grip Featherweight Flat Box Handle...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ctt6bh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, 6BH, drywall taping tool, finishing tool, columbia",41,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 72&#34; 180-Grip Featherweight Flat Box Handle | 6BH,Professional drywall taping tool: Columbia 72&#34; 180-Grip Featherweight Flat Box Handle (Part: 6BH). Columbia Tools quality. High-performance finishing equipment for contractors.
